326692,"Frontier Airlines Holdings, Inc.",30231,"Frontier Airlines Holdings, Inc."
326744,"Healthspot, Inc.",27795,"Healthsport, Inc."
326814,"American Medical Services, Inc., dba Alevastores.com",1508,AMERICAN MEDICAL SERVICES
327014,Syneron Medical Ltd.,160902,SYNERON MEDICAL LTD
327030,"Innovative Solutions & Support, Inc.",135844,INNOVATIVE SOLUTIONS & SUPPORT INC
327116,"Tandem Diabetes Care, Inc.",18899,TANDEM DIABETES CARE INC
327142,Seattle Genetics Incorporated,141460,SEATTLE GENETICS INC
327180,Novell,11910,NOVELL INC
327242,"ORBCOMM, Inc.",175004,ORBCOMM Inc.
327270,Bemis Company Inc,2154,BEMIS CO INC
327423,Clark Equipment Company,3091,CLARK EQUIPMENT CO
327429,"Pep Boys - Manny, Moe & Jack of Delaware, Inc.",8475,PEP BOYS MANNY MOE & JACK
327497,"BeBe Stores, Inc.",111662,BEBE STORES INC
327497,"BeBe Stores, Inc.",111662,"bebe stores, inc."
327653,"Molina Healthcare of Texas, Inc.",152149,MOLINA HEALTHCARE INC
327990,"sTec, Inc.",134384,"STEC, INC."
328053,Pulse Evolution Corporation,20379,Pulse Evolution Corp
328058,UNITED KINGDOM,14773,UNITED KINGDOM FUND
328137,"CenterPoint Energy Houston Electric, LLC",155969,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC
328195,American Airlines Group Inc.,1388,American Airlines Group Inc.
328224,"Ashford, Inc.",22119,Ashford Inc
328224,"Ashford, Inc.",22119,Ashford Inc.
328288,Guardian Industries Corporation (d/b/a Guardian Industries and d/b/a Guardian),5367,GUARDIAN INDUSTRIES
328324,"Embarcadero Technologies, Inc.",134447,EMBARCADERO TECHNOLOGIES INC
328348,PEGASYSTEMS INC.,63290,PEGASYSTEMS INC
328752,"Financial Engines, Inc.",184009,"Financial Engines, Inc."
328761,Black Box Corporation of Pennsylvania,26012,BLACK BOX CORP
328804,"Globalstar, Inc.",175523,"Globalstar, Inc."
328808,Iridium Communications Inc.,183640,Iridium Communications Inc.
328882,BJs Wholesale Club Inc,65105,BJS WHOLESALE CLUB INC
328908,Toys R US-Delaware Inc,13850,TONS OF TOYS INC
329018,"Alphatec Holdings, Inc.",166555,"Alphatec Holdings, Inc."
329065,LDR HOLDING CORPORATION,18625,LDR HOLDING CORP
329258,Koninklijke Philips NV,8546,KONINKLIJKE PHILIPS NV
329272,"ServiceNow, Inc.",171007,"ServiceNow, Inc."
329304,"Snap Interactive, Inc.",28551,"Snap Interactive, Inc"
329304,"Snap Interactive, Inc.",175372,SNAP INTERACTIVE INC -OLD
329471,Infosys Limited,211009,INFOSYS LTD
329843,United States Cellular Corporation d/b/a U.S. Cellular,14369,UNITED STATES CELLULAR CORP
330027,Snap Interactive,28551,"Snap Interactive, Inc"
330027,Snap Interactive,175372,SNAP INTERACTIVE INC -OLD
330035,"Ann, Inc.",21828,ANN INC.
330184,a Corporation Organized under the laws of Japan,179288,A. H. Belo CORP
330184,a Corporation Organized under the laws of Japan,179288,A. H. Belo Corp
330355,Mood Media Corporation,180270,MOOD MEDIA CORP
330604,"Flotek Industries, Inc.",28347,FLOTEK INDUSTRIES INC
330842,Wordlogic Corporation,149459,WORDLOGIC CORP
331028,"Sirius XM Radio, Inc.",30662,SIRIUS XM RADIO INC.
331041,AAC Technologies Holdings Inc. (China),178698,"AAC Holdings, Inc."
331156,XO Group Inc.,127094,XO GROUP INC.
331227,"CATERPILLAR, INC.",2817,CATERPILLAR INC
331250,"T-Mobile US, Inc. f/k/a MetroPCS Communications, Inc.",17874,"T-Mobile US, Inc."
331363,Koninklijke Kpn N.V.,61440,KONINKLIJKE KPN NV
331449,I.R.I.S. Inc.,6110,IRIS INTERNATIONAL INC
331730,American International Industries Inc,66149,AMERICAN INTERNATIONAL INDUSTRIES INC
331786,"j2 Global Canada, Inc.",122172,"J2 GLOBAL, INC."
332048,Electronic Cigarettes International Group Ltd,18292,"Electronic Cigarettes International Group, Ltd."
332067,Electronic Cigarettes International Group Ltd.,18292,"Electronic Cigarettes International Group, Ltd."
332108,Vapor Corp.,11110,VAPOR CORP
332108,Vapor Corp.,184312,VAPOR CORP.
332126,"Electronic Cigarette International Group, Ltd.",18292,"Electronic Cigarettes International Group, Ltd."
332223,Kia of Downtown Los Angeles,12907,LOS ANGELES SECURITIES
332234,Cardiac Pacemakers Inc,2746,CARDIAC PACEMAKERS
332310,DOLLAR GENERAL CORPORATION,4016,DOLLAR GENERAL CORP
332345,HONEYWELL INTERNATIONAL INC.,1300,HONEYWELL INTERNATIONAL INC
332345,HONEYWELL INTERNATIONAL INC.,5693,HONEYWELL INC
332428,"BATS Global Markets, Inc.",170791,BATS GLOBAL MARKETS INC
332485,"Cesca Therapeutics, Inc.",13794,CESCA THERAPEUTICS INC.
332670,RealD Inc.,184673,RealD Inc.
332837,Penford Corporation,11748,PENFORD CORP
332838,"Ingredion, Inc.",66016,Ingredion Inc
332918,A corporation of Massachusetts,179288,A. H. Belo CORP
332918,A corporation of Massachusetts,179288,A. H. Belo Corp
333056,HSBC USA INC.,9061,HSBC USA INC
333088,FRIENDFINDER NETWORKS INC.,182116,FriendFinder Networks Inc.
333148,"VIVUS, INC.",30007,VIVUS INC
333262,Andrea Electronics Corporation,1650,ANDREA ELECTRONICS CORP
333398,A corporation of Canada,179288,A. H. Belo CORP
333398,A corporation of Canada,179288,A. H. Belo Corp
333494,J2 Global Inc,122172,"J2 GLOBAL, INC."
333659,A corporation of Delaware,179288,A. H. Belo CORP
333659,A corporation of Delaware,179288,A. H. Belo Corp
333798,Zimmer Biomet Holdings Inc,144559,"ZIMMER BIOMET HOLDINGS, INC."
333889,American Technical Ceramics Corp.,1577,AMERICAN TECHNICAL CERAMICS CORP
333934,GLOBUS MEDICAL INC.,171002,GLOBUS MEDICAL INC
333980,"Statsure Diagnostics Systems, Inc.",27896,"StatSure Diagnostic Systems, Inc."
334147,"Electronic Cigarettes International Group, Ltd.",18292,"Electronic Cigarettes International Group, Ltd."
334377,a corporation organized under the laws of Delaware,179288,A. H. Belo CORP
334377,a corporation organized under the laws of Delaware,179288,A. H. Belo Corp
334379,a corporation organized under the laws of California,179288,A. H. Belo CORP
334379,a corporation organized under the laws of California,179288,A. H. Belo Corp
334422,Jarden Corp.,27980,JARDEN CORP
334455,West Corporation,64055,WEST CORP
334514,Valeo S.A.,102523,VALEO SA
334705,"Taubman Centers, Inc.",25950,TAUBMAN CENTERS INC
334733,Adrian Steel Company,1136,ADRIAN STEEL CO
334796,Labroratory Corporation of America Holdings,14960,LABORATORY CORP OF AMERICA HOLDINGS
334944,"CRH, PLC",15444,CRH PLC
334950,W.R. Grace & Co. - Conn.,9555,WR GRACE & CO
334972,Prime Resources International Inc,160578,PRIME RESOURCE INC
335355,AGL Resources Inc.,1837,AGL RESOURCES INC
335363,Alliant Energy Corporation,11554,ALLIANT ENERGY CORP
335370,MOMENTIVE SPECIALTY CHEMICALS INC.,2316,MOMENTIVE SPECIALTY CHEMICALS INC.
335376,Chesapeake Energy Corporation,27786,CHESAPEAKE ENERGY CORP
335441,Enbridge Inc.,6135,ENBRIDGE INC
335443,Exelon Corporation,8539,EXELON CORP
335445,HollyFrontier Corporation,5667,HollyFrontier Corp
335447,Marathon Petroleum Corporation,186989,Marathon Petroleum Corp
335453,"TC Pipelines, LP",120794,TC PIPELINES LP
335478,"Plains All American Pipeline, L.P.",116029,PLAINS ALL AMERICAN PIPELINE LP
335485,Whiting Petroleum Corporation,155393,WHITING PETROLEUM CORP
335487,"Westar Energy, Inc.",6338,WESTAR ENERGY INC
335493,Newlink Genetics Corporation,186607,NEWLINK GENETICS CORP
335494,"Peregrine Pharmaceuticals, Inc.",14603,PEREGRINE PHARMACEUTICALS INC
335502,"Seattle Genetics, Inc.",141460,SEATTLE GENETICS INC
335504,Synta Pharmaceuticals Corp.,27716,SYNTA PHARMACEUTICALS CORP
335506,"Threshold Pharmaceuticals, Inc.",160204,THRESHOLD PHARMACEUTICALS
335549,Cimarex Energy Co.,150699,CIMAREX ENERGY CO
335599,Edison International,9846,EDISON INTERNATIONAL
335607,"EOG Resources, Inc.",16478,EOG RESOURCES INC
335619,FirstEnergy Corp.,8099,FIRSTENERGY CORP
335621,Hess Corporation,1380,HESS CORP
335669,"DOSKOCIL MANUFACTURING COMPANY, INC",126874,DOSKOCIL MANUFACTURING CO INC
335838,"Integrys Energy Group, Inc.",11555,"INTEGRYS ENERGY GROUP, INC."
335857,OGE Energy Corp.,8113,OGE ENERGY CORP
335857,OGE Energy Corp.,8113,OGE ENERGY CORP.
335859,PG&E Corporation,8264,PG&E CORP
335859,PG&E Corporation,8264,PG&E Corp
335863,Spectra Energy Corp,176282,Spectra Energy Corp.
335874,Western Refining Inc.,165652,"Western Refining, Inc."
335887,Dirtt Environmental Solutions,19267,DIRTT ENVIRONMENTL SOLUTIONS
336202,Biomarin Pharmaceutical Inc.,122257,BIOMARIN PHARMACEUTICAL INC
336392,SRS,63462,SRS LABS INC
336455,"DOMINION RESOURCES, INC.",11188,DOMINION RESOURCES INC
336458,DUKE ENERGY CORPORATION,2783,Duke Energy CORP
336458,DUKE ENERGY CORPORATION,180942,DUKE ENERGY CORP
336584,"ABB, Ltd.",210418,ABB LTD
336863,"RLJ Entertainment, Inc.",186675,"RLJ ENTERTAINMENT, INC."
336934,"Destination XL Group, Inc.",13381,"DESTINATION XL GROUP, INC."
336977,Young America Corporation,128378,YOUNG AMERICA CORP
337249,"Health Care REIT, Inc.",5543,HEALTH CARE REIT INC
337256,"Lorillard, Inc.",6782,LORILLARD INC -OLD
337256,"Lorillard, Inc.",147175,"LORILLARD, INC."
337262,Kodiak Oil & Gas Corp.,107755,Kodiak Oil & Gas Corp
337443,Apache Corporation,1678,APACHE CORP
337444,Tesoro Corporation,10466,TESORO CORP
337447,Atmos Energy Corporation,4383,ATMOS ENERGY CORP
337465,Occidental Petroleum Corporation,8068,OCCIDENTAL PETROLEUM CORP
337593,"LeapFrog Enterprises, Inc.",148410,LEAPFROG ENTERPRISES INC
337624,"OmniVision Technologies, Inc.",137704,OMNIVISION TECHNOLOGIES INC
337746,"Marten Transport, Ltd.",12625,MARTEN TRANSPORT LTD
337749,"P.A.M. Transportation Services, Inc.",12598,PAM TRANSPORTATION SERVICES INC
337793,"Intellicheck Mobilisa, Inc.",126020,"Intellicheck Mobilisa, Inc."
337819,MiMedx Group Inc,178157,"MIMEDX GROUP, INC."
337876,"Protection One Alarm Monitoring, Inc.",30720,PROTECTION ONE ALARM MONITORING INC
337952,"IronPlanet, Inc.",185005,IRONPLANET INC  -REDH
338009,Anadarko Petroleum Corporation,11923,ANADARKO PETROLEUM CORP
338022,Vivint,21626,"Vivint Solar, Inc."
338034,Spectra Energy Corp.,176282,Spectra Energy Corp.
338038,Southwestern Energy Company,9904,SOUTHWESTERN ENERGY CO
338088,Phillips 66 Company,170841,Phillips 66
338098,Picky Pam of San Diego,8272,SAN DIEGO GAS & ELECTRIC CO
338098,Picky Pam of San Diego,22965,SAN DIEGO BANCORP
338122,"Energy Transfer Equity, LP",165649,"Energy Transfer Equity, L.P."
338124,"Kinder Morgan, Inc.",6310,"KINDER MORGAN, INC."
338353,CVS Health,7241,CVS HEALTH Corp
338489,BJ's Wholesale Club Incorporated,65105,BJS WHOLESALE CLUB INC
338559,MASIMO CORPORATION,177881,MASIMO CORP
338997,First Republic Bank,14275,FIRST REPUBLIC BANK
338997,First Republic Bank,162867,FIRST BANK OF DELAWARE
339199,Spectralink Corporation,62709,SPECTRALINK CORP
339222,Xplore Technologies Corp.,64668,XPLORE TECHNOLOGIES CORP
339402,"Global Tech Led, LLC",183992,GLOBAL X NASDAQ CHINA TECH
340078,"Guess ?, Inc.",63447,GUESS INC ET AL
340078,"Guess ?, Inc.",63447,GUESS INC
340140,"Planet, Inc.",62676,PLANET HOLLYWOOD INTERNATIONAL INC
340146,"Presidio International, Inc.",185894,"Presidio, Inc."
340154,"Rocky Mountain Chocolate Factory, Inc.",11976,"Rocky Mountain Chocolate Factory, Inc."
340157,"Sees Candy Shops, Incorporated",9583,SEES CANDY SHOPS INC
340203,"True Religion Apparel, Inc.",153028,TRUE RELIGION APPAREL INC
340257,"Fredericks of Hollywood, Inc.",4892,FREDERICKS OF HOLLYWOOD INC
340497,"Quantenna Communications, Inc.",28424,QUANTENNA COMMUNICATIONS INC
340516,"BlackRock, Inc.",124434,BlackRock Inc.
340526,Invesco Ltd.,29804,Invesco Ltd.
340528,"Invesco Distributors, Inc.",138381,INVESCO INC (CANADA)
340536,Massachusetts Mutual Life Insurance Company,122614,MASSACHUSETTS MUTUAL LIFE
340540,Janus Capital Group Inc.,137232,JANUS CAPITAL GROUP INC
340548,Eaton Vance Corp.,4201,EATON VANCE CORP
340628,Delta Dental of California,3852,DELTA CALIFORNIA INDUSTRIES
340963,"LANNETT COMPANY, INC.",22632,LANNETT CO INC
341022,W.R. Grace & Co. - Conn.'s,9555,WR GRACE & CO
341129,NXP Semiconductors N.V.,184725,NXP SEMICONDUCTORS NV
341173,Allegiant Travel Company,175007,Allegiant Travel CO
341249,WestJet Airlines Ltd.,122017,WESTJET AIRLINES LTD
341274,"L Brands, Inc.",6733,"L Brands, Inc."
341427,"Provide Commerce, Inc. d/b/a Personal Creations",156415,PROVIDE COMMERCE INC
341693,"Baidu, Inc.",164532,BAIDU INC
341702,"Cloudera, Inc.",31004,CLOUDERA INC
341969,"Caleres, Inc.",2436,CALERES INC
341978,GameFly Inc.,184308,GAMEFLY INC  -REDH
341993,"OReilly Automotive, Inc.",28180,OREILLY AUTOMOTIVE INC
342217,"Automatic Data Processing, Inc",1891,AUTOMATIC DATA PROCESSING INC
342241,"Commerce Bancshare, Inc.",3238,COMMERCE BANCSHARES INC
342311,EXFO Inc.,137377,EXFO INC
342424,"ERESEARCHTECHNOLOGY, INC",64341,ERESEARCHTECHNOLOGY INC
342615,"Palo Alto Networks, Inc.",171067,Palo Alto Networks Inc
342789,EVINE Live Inc.,24234,EVINE Live Inc.
343214,"Helmerich & Payne, Inc.",5581,HELMERICH & PAYNE INC
343214,"Helmerich & Payne, Inc.",5581,"Helmerich & Payne, Inc."
343216,"Diamond Offshore Drilling, Inc.",61409,DIAMOND OFFSHORE DRILLING INC
343216,"Diamond Offshore Drilling, Inc.",61409,"DIAMOND OFFSHORE DRILLING, INC."
343225,"Genesis Group International USA, Inc.",108753,GENESIS TECHNOLOGY GROUP INC
343225,"Genesis Group International USA, Inc.",186748,GENESIS REALTY GROUP INC
343382,Trojan Technologies Inc.,29005,TROJAN TECHNOLOGIES INC
343397,"Xylem, Inc.",189491,Xylem Inc.
343422,"ArthroCare, Corp.",61996,ARTHROCARE CORP
343429,"AGILENT TECHNOLOGIES, INC.",126554,AGILENT TECHNOLOGIES INC
343629,"Verifone, Inc",21078,VERIFONE INC
343720,InfoSonics Corporation d/b/a VeryKool,264713,INFOSONICS CORP
343720,InfoSonics Corporation d/b/a VeryKool,264713,INFOSONICS Corp
344016,"American Apparel, Inc.",179110,"AMERICAN APPAREL, INC"
344176,"MICRON TECHNOLOGY, INC., a Delaware Corporation",7343,MICRON TECHNOLOGY INC
344177,"DELL INC., a Delaware Corporation",14489,Dell Technologies Inc
344178,"HEWLETT-PACKARD COMPANY, a Delaware Corporation",13851,HEWLETT-PACKARD FINANCE CO
344330,Toronto Dominion Bank,15706,TORONTO DOMINION BANK
344345,"WELLMARK OF SOUTH DAKOTA, INC d/b/a WELLMARK BLUE CROSS AND BLUE SHIELD OF SOUTH DAKOTA",3718,DAKOTA MINERALS INC
344345,"WELLMARK OF SOUTH DAKOTA, INC d/b/a WELLMARK BLUE CROSS AND BLUE SHIELD OF SOUTH DAKOTA",3719,DAKOTA RESOURCES INC
344345,"WELLMARK OF SOUTH DAKOTA, INC d/b/a WELLMARK BLUE CROSS AND BLUE SHIELD OF SOUTH DAKOTA",23972,DAKOTA BANCORP INC
344345,"WELLMARK OF SOUTH DAKOTA, INC d/b/a WELLMARK BLUE CROSS AND BLUE SHIELD OF SOUTH DAKOTA",145813,DAKOTA IMAGING INC
344345,"WELLMARK OF SOUTH DAKOTA, INC d/b/a WELLMARK BLUE CROSS AND BLUE SHIELD OF SOUTH DAKOTA",170994,"DAKOTA PLAINS HOLDINGS, INC."
344349,PINNACLE FOODS INC.,17565,PINNACLE FOODS INC  -REDH
344349,PINNACLE FOODS INC.,185334,Pinnacle Foods Inc.
344349,PINNACLE FOODS INC.,185334,PINNACLE FOODS INC.
344441,"WELLMARK OF SOUTH DAKOTA, INC. d/b/a WELLMARK BLUE CROSS AND BLUE SHIELD OF SOUTH DAKOTA",3718,DAKOTA MINERALS INC
344441,"WELLMARK OF SOUTH DAKOTA, INC. d/b/a WELLMARK BLUE CROSS AND BLUE SHIELD OF SOUTH DAKOTA",3719,DAKOTA RESOURCES INC
344441,"WELLMARK OF SOUTH DAKOTA, INC. d/b/a WELLMARK BLUE CROSS AND BLUE SHIELD OF SOUTH DAKOTA",23972,DAKOTA BANCORP INC
344441,"WELLMARK OF SOUTH DAKOTA, INC. d/b/a WELLMARK BLUE CROSS AND BLUE SHIELD OF SOUTH DAKOTA",145813,DAKOTA IMAGING INC
344441,"WELLMARK OF SOUTH DAKOTA, INC. d/b/a WELLMARK BLUE CROSS AND BLUE SHIELD OF SOUTH DAKOTA",170994,"DAKOTA PLAINS HOLDINGS, INC."
344808,"EON Corp. IP Holdings, LLC",4419,EON CORP
344826,Masco Corporation of Indiana d/b/a Delta Faucet Company d/b/a Brizo,7085,MASCO CORP
344879,U.S. Bancorp National Association,10931,US BANCORP
344899,First Bank & Trust East Texas,14275,FIRST REPUBLIC BANK
344899,First Bank & Trust East Texas,19815,FIRST CHOICE BANK
344899,First Bank & Trust East Texas,160906,FIRST SOUND BANK
344899,First Bank & Trust East Texas,177009,FIRST BANK
344928,Regions Financial Corp.,4674,REGIONS FINANCIAL CORP
344944,US Bancorp Asset Management Inc.,10931,US BANCORP
345389,"Anthem Insurance Companies, Inc.",133604,ANTHEM INSURANCE
345568,"SANTARUS, INC.",157954,SANTARUS INC
345713,Parexel International Corporation,61600,PAREXEL INTERNATIONAL CORP
345722,Carter's Inc,150278,CARTERS INC
345734,Quintiles Transnational Corp.,30095,QUINTILES TRANSNATIONAL CORP
345893,"LifeLock, Inc.",14032,"LIFELOCK, INC."
345903,World Acceptance Corporation,24725,WORLD ACCEPTANCE CORP
345955,Cinedigm Corp.,155616,Cinedigm Corp.
346056,"SolarWinds, Inc.",179690,"SolarWinds, Inc."
346062,"CST Brands, Inc.",17699,"CST Brands, Inc."
346062,"CST Brands, Inc.",17699,"CST BRANDS, INC."
346142,"Southside Bancshare, Inc.",62979,SOUTHSIDE BANCSHARES INC
346215,Etsy Inc,23238,ETSY INC
346283,"Healthcare Services Corporation d/b/a Blue Cross Blue Shield of Texas, Inc.",24691,HEALTHCARE IMAGING SERVICES INC
346283,"Healthcare Services Corporation d/b/a Blue Cross Blue Shield of Texas, Inc.",24691,HEALTHCARE INTEGRATED SERVICES INC
346316,Xylem Inc.,189491,Xylem Inc.
346392,"Fossil Group, Inc.",28118,"Fossil Group, Inc."
346529,TripAdvisor Inc,199356,"TripAdvisor, Inc."
346621,athenahealth Inc,177930,ATHENAHEALTH INC
346643,"AFA Protective Systems, Inc.",1019,AFA PROTECTIVE SYSTEMS INC
346776,Gerber Products,5141,GERBER PRODUCTS CO
346777,Land O' Lakes Inc,148276,LAND O LAKES INC
346804,American Bank of Texas N.A.,21166,AMERICAN PACIFIC BANK
346804,American Bank of Texas N.A.,175449,AMERICAN RIVIERA BANK
346960,"Best Buy Co., Inc. d/b/a Best Buy",2184,BEST BUY CO INC
347086,"Cray, Inc.",61350,CRAY INC
347163,FitBit Inc.,23856,FITBIT INC
347171,"Intralinks Holdings, Inc.",184676,"IntraLinks Holdings, Inc."
347276,Clark Equipment Company dba Bobcat Company,3091,CLARK EQUIPMENT CO
347430,"Alphabet, Inc.",160329,ALPHABET INC
347466,"Viavi Solutions, Inc.",29241,VIAVI SOLUTIONS INC.
347486,McDonalds Corporation,7154,MCDONALDS CORP
347522,"HD Supply Holdings, Inc.",17812,HD SUPPLY HOLDINGS INC
347567,"PriceLine Group, Inc.",119314,Priceline Group Inc.
347653,"Gain Capital Holdings, Inc.",183528,"GAIN Capital Holdings, Inc."
347671,"Oceaneering International, Inc.",8079,OCEANEERING INTERNATIONAL INC
347826,"Private Media Group, Inc.",62797,PRIVATE MEDIA GROUP INC
347863,Five9 Inc,19908,"Five9, Inc."
347872,General Motors Co.,5073,General Motors Co
347916,"Raymond James Financial, Inc.",8898,RAYMOND JAMES FINANCIAL INC
347935,OpenTable Inc,182387,OPENTABLE INC
347960,"Choice Hotels International, Inc.",63791,CHOICE HOTELS INTERNATIONAL INC
348067,"Global Geophysical Services, Inc",175834,Global Geophysical Services Inc
348410,"Deltek, Inc.",64423,"DELTEK, INC"
348419,Netsuite Inc.,179084,NETSUITE INC
348541,Square Inc,26367,"Square, Inc."
348625,First Bank and Trust East Texas,14275,FIRST REPUBLIC BANK
348625,First Bank and Trust East Texas,19815,FIRST CHOICE BANK
348625,First Bank and Trust East Texas,160906,FIRST SOUND BANK
348625,First Bank and Trust East Texas,177009,FIRST BANK
348721,UMB Financial Corporation,10916,UMB FINANCIAL CORP
348786,Answers Corporation,160447,Answers CORP
348803,First National Bank of Texas,4712,FIRST KENTUCKY NATIONAL
348803,First National Bank of Texas,177009,FIRST BANK
348825,PACCAR Inc.,8253,PACCAR INC
348871,"RetailMeNot, Inc.",18177,"RetailMeNot, Inc."
348897,Patriot Bank,61647,PATRIOT BANK CORP
348913,Express Inc,184323,"EXPRESS, INC."
348926,L Brands Inc,6733,"L Brands, Inc."
349002,"SANYO Electric Co., Ltd.",100039,SANYO ELECTRIC CO LTD
349082,Yandex N.V.,187118,YANDEX N.V.
349126,Anixter Inc.,6196,ANIXTER INTERNATIONAL INC
349205,"Instructure, Inc.",26321,INSTRUCTURE INC
349252,"Cellco Partnership, Inc.",160865,CELLCO PARTNERSHIP
349493,COSMOS,3549,COSMOS IMPERIAL MILLS LTD
349493,COSMOS,18874,Cosmos Holdings Inc.
349524,"RUDOLPH TECHNOLOGIES, INC.",126423,RUDOLPH TECHNOLOGIES INC
349542,Pier 1 Imports Inc.,8579,PIER 1 IMPORTS INC
349568,"Advanced Drainage Systems, Inc.",20126,"ADVANCED DRAINAGE SYSTEMS, INC."
349568,"Advanced Drainage Systems, Inc.",66322,ADVANCED SYSTEMS INTERNATIONAL INC
349667,"Twilio, Inc.",27364,TWILIO INC
349676,COURIER CORPORATION,3556,COURIER CORP
349676,COURIER CORPORATION,3556,COURIER Corp
349821,Kate Spade & Company,6768,Kate Spade & Co
349868,"IMMUNOMEDICS, INC.",5902,IMMUNOMEDICS INC
349912,"Best Buy Co., Inc., BestBuy.com LLC",2184,BEST BUY CO INC
349970,"Best Buy Co., Inc",2184,BEST BUY CO INC
350056,"Dole Food Company, Inc.",2812,DOLE FOOD COMPANY INC
350056,"Dole Food Company, Inc.",2812,DOLE FOOD CO INC
350098,"Steven Madden Ltd, a Delaware Corporation",29382,"STEVEN MADDEN, LTD."
350234,"AT&T, INC.",9899,AT&T INC.
350322,Crane Co.,3580,CRANE CO
350367,ANDRX CORP,63051,ANDRX CORP
350403,PENN ENGINEERING & MANUFACTURING CORP.,8434,PENN ENGINEERING & MANUFACTURING CORP
350462,"Spiral Toys, Inc.",19182,Spiral Toys Inc.
350464,Wal Mart Stores Inc.,11259,WAL MART STORES INC
350497,OMEROS CORPORATION,183593,OMEROS CORP
350533,LIFECELL CORPORATION,24982,LIFECELL CORP
350624,Ducommun Incorporated,4091,DUCOMMUN INC
350656,Elbit Systems Limited,65380,ELBIT SYSTEMS LTD
350695,COLGATE PALMOLIVE COMPANY,3170,COLGATE PALMOLIVE CO
350781,"Nordstrom, Inc",7922,NORDSTROM INC
350792,"VALEANT PHARMACEUTICALS INTERNATIONAL, INC.",9340,VALEANT PHARMACEUTICALS INTERNATIONAL
350792,"VALEANT PHARMACEUTICALS INTERNATIONAL, INC.",29955,"Valeant Pharmaceuticals International, Inc."
350794,"PROGENICS PHARMACEUTICALS, INC.",65872,PROGENICS PHARMACEUTICALS INC
350816,FIRST DATA CORPORATION,25157,FIRST DATA CORP
350836,"Inogen, Inc.",19274,Inogen Inc
350882,Virco Mfg. Corporation,11185,VIRCO MFG CORPORATION
350991,Horizon Global Corporation,23540,Horizon Global Corp
351237,"iHeartMedia, Inc.",3105,"iHeartMedia, Inc."
351241,"NetFlix, Inc.",147579,NETFLIX INC
351261,DTE Electric Co.,65089,DTE Electric Co
351265,"Ecosphere Technologies, Inc.",165876,ECOSPHERE TECHNOLOGIES INC
351275,Sportsmans Warehouse,16009,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC."
351282,"Uniroyal, Inc.",10873,UNIROYAL INC
351313,"Carborundum Company, the",2745,CARBORUNDUM CO
351335,Sierra Ventures,182967,"Sierra Ventures, Inc."
351340,Mead Corp,7180,MEAD CORP
351342,Robertshaw Controls Co.,9178,ROBERTSHAW CONTROLS
351378,Burndy Corp.,2491,BURNDY CORP
351383,"Miles Laboratories, Inc.",7392,MILES LABORATORIES INC
351386,Chiron Corp.,3011,CHIRON CORP
351387,Morton Inc,15426,MORTON INTERNATIONAL INC
351405,"Everex Systems, Inc.",13588,EVEREX SYSTEMS INC
351466,Kroy,6503,KROY INC
351471,Ampad Corporation,1610,AMPAD CORP
351477,Cardiac Resuscitator Corporation,2747,CARDIAC RESUSCITATOR CORP
351489,Procter & Gamble CO,8762,PROCTER & GAMBLE CO
351489,Procter & Gamble CO,8762,PROCTER & GAMBLE Co
351520,American Cyanamid Co,1430,AMERICAN CYANAMID CO
351527,Xomed,63772,XOMED SURGICAL PRODUCTS INC
351528,Glasstech Inc,146315,GLASSTECH INC
351531,"Novametrix Medical Systems, Inc",8014,NOVAMETRIX MEDICAL SYSTEMS INC
351534,Loral Corp,6807,LORAL CORP
351547,Mainland Elworthy Div. of Bow Valley,2336,BOW VALLEY ENERGY INC
351547,Mainland Elworthy Div. of Bow Valley,65476,BOW VALLEY ENERGY LTD
351556,Bohemia Incorporated,2289,BOHEMIA INC
351578,Fingerhut Corporatio,4663,FINGERHUT CORP
351616,Texas Utilites Electric CO,10507,TEXAS UTILITIES CO
351620,NaTec Resources Inc,5936,NATEC RESOURCES INC
351665,Zero Corp.,11682,ZERO CORP
351671,"Dart Industries, Inc",3748,DART INDUSTRIES
351718,Ivac Corp,5866,IVAC CORP
351726,Reliability Inc.,9048,RELIABILITY INC
351731,Rawlings Sporting Goods Co,30420,RAWLINGS SPORTING GOODS CO INC
351738,Dana Corp.,3734,DANA CORP
351750,Allstate Industries,1317,ALLSTATE INDUSTRIES INC
351817,"Whittaker Corporation, by its Technibilt Division",11483,WHITTAKER CORP
351824,Copeland Corporation,3506,COPELAND CORP
351845,Washington corporations,11294,WASHINGTON CORP
351848,Zycad Corporation,11693,ZYCAD CORP
351895,"Modern Merchandising, Inc.",7485,MODERN MERCHANDISING
351897,Best Products Company Incorporated,2185,BEST PRODUCTS
351898,Coleman Company Incorporated,3167,COLEMAN CO INC  -OLD
351898,Coleman Company Incorporated,24969,COLEMAN CO INC
351907,Ag-Chem Equipment Co,22360,AG-CHEM EQUIPMENT CO INC
351923,Nalco Chemical Co,7679,NALCO CHEMICAL CO
351936,"Intellicall, Inc",13840,INTELLICALL INC
351949,Pittway Corp,8618,PITTWAY CORP
351964,Hybritech Incorporated,5799,HYBRITECH INC
351976,Mycogen Corp,13468,MYCOGEN CORP
351986,Ivac Corporation,5866,IVAC CORP
351987,Ncr Corp,7648,NCR CORP
